IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours
No,1.30639e+18,2016-02-04T05:06:19.668Z,Yes,No,264.45,97,4513,6.22743e+17,41.22,144,240
No,1.30639e+18,2016-02-04T05:06:19.668Z,Yes,No,318.3,92,12,7.99156e+18,0.0,144,240
No,1.30639e+18,2016-02-04T05:06:19.668Z,Yes,No,318.74,100,5,2.34094e+18,0.0,96,120
No,1.30639e+18,2016-02-04T05:06:19.668Z,Yes,No,320.45,97,288,3.10081e+18,0.0,96,120
No,1.30639e+18,2016-02-04T05:06:19.668Z,Yes,No,369.57,100,1,7.63073e+18,0.0,96,120
No,1.30639e+18,2016-02-04T05:06:19.668Z,Yes,No,396.0,100,7,8.14328e+18,0.0,96,120
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,Yes,53.98,0,0,1.20714e+18,0.0,672,1008
No,-3.09333e+18,2016-02-04T05:03:05.925Z,No,No,61.75,98,3293,4.14351e+18,10.99,48,72
Yes,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,65.39,91,11930,-1.88814e+18,7.5,72,96
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,73.47,91,3459,7.2357e+18,0.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,73.94,96,35270,6.79157e+18,0.0,96,120
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,69.63,91,10606,-1.17741e+18,5.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,57.72,93,2521,-5.016e+18,23.89,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,No,No,81.82,71,7,-5.20359e+18,0.0,48,72
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,81.69,91,10606,-1.17741e+18,5.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,78.01,96,1790,1.7888e+18,9.98,96,120
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,84.01,91,10606,-1.17741e+18,5.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,82.71,96,7090,-3.73508e+17,9.95,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,87.93,96,41420,9.01243e+18,7.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,94.93,95,5535,-8.85218e+18,0.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,83.09,88,8452,-6.63969e+18,19.77,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,86.68,97,4513,6.22743e+17,25.08,144,240
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,129.81,98,1446,1.16312e+18,0.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,134.43,96,1327,8.64876e+18,0.0,24,48
No,-3.09333e+18,2016-02-04T05:03:05.925Z,Yes,No,111.89,100,7,-2.3562e+17,26.05,144,240
Yes,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,Yes,107.68,0,0,1.20714e+18,0.0,0,0
No,-7.68122e+18,2016-02-04T05:04:31.697Z,No,No,103.9,98,3293,4.14351e+18,24.3,48,72
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,132.5,96,35270,6.79157e+18,0.0,96,120
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,126.86,96,1790,1.7888e+18,9.98,96,120
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,104.78,93,2521,-5.016e+18,39.89,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,140.27,0,0,2.55927e+18,5.54,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,No,No,140.94,0,0,-7.99784e+18,5.54,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,144.74,96,7090,-3.73508e+17,12.95,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,No,No,159.54,98,1638,-4.01457e+18,0.0,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,157.01,91,10606,-1.17741e+18,5.0,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,160.06,91,10606,-1.17741e+18,5.0,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,160.96,96,41420,9.01243e+18,22.5,96,120
No,-7.68122e+18,2016-02-04T05:04:31.697Z,No,No,180.1,0,0,2.54763e+17,5.54,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,199.85,91,3459,7.2357e+18,0.0,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,139.74,71,7,8.3431e+18,66.98,24,48
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,204.96,86,7,-5.39726e+18,2.81,96,120
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,202.25,96,1790,1.7888e+18,9.98,96,120
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,220.53,97,137,-6.42393e+18,0.0,48,72
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,152.81,88,8452,-6.63969e+18,67.81,96,120
No,-7.68122e+18,2016-02-04T05:04:31.697Z,Yes,No,223.88,100,5,2.87496e+18,0.0,48,72
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,Yes,142.99,100,384,4.98728e+18,0.0,0,0
Yes,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,Yes,144.4,0,0,1.20714e+18,0.0,0,0
No,4.89536e+18,2016-02-04T05:07:26.230Z,No,No,147.99,84,161,-3.12915e+18,0.0,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,132.89,100,384,4.98728e+18,17.31,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,161.43,93,629,8.71583e+18,12.91,72,96
No,4.89536e+18,2016-02-04T05:07:26.230Z,No,No,219.52,71,7,-5.20359e+18,0.0,48,72
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,219.99,98,2769,-3.45477e+17,0.0,48,72
No,4.89536e+18,2016-02-04T05:07:26.230Z,No,No,231.81,100,1,-1.79798e+18,10.0,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,239.99,98,478,5.45208e+18,6.99,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,265.07,96,35270,6.79157e+18,0.0,96,120
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,268.93,91,3459,7.2357e+18,0.0,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,237.06,93,2521,-5.016e+18,43.63,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,290.32,96,41420,9.01243e+18,16.2,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,306.52,95,5535,-8.85218e+18,0.0,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,297.44,95,4078,-1.78949e+18,11.2,96,120
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,301.37,92,51,8.99453e+18,20.28,144,240
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,290.32,96,41420,9.01243e+18,32.3,24,48
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,332.03,96,1790,1.7888e+18,9.98,96,120
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,336.2,96,1790,1.7888e+18,9.98,96,120
No,4.89536e+18,2016-02-04T05:07:26.230Z,Yes,No,343.13,91,10606,-1.17741e+18,5.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,No,No,84.99,84,161,-3.12915e+18,8.99,24,48
Yes,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,95.05,95,4078,-1.78949e+18,0.0,48,72
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,82.84,95,4385,-2.57228e+18,12.31,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,No,No,84.99,93,3182,7.60095e+18,12.2,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,93.38,96,7090,-3.73508e+17,9.95,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,103.6,100,4601,5.65722e+18,0.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,91.33,100,384,4.98728e+18,14.32,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,100.46,98,478,5.45208e+18,6.99,48,72
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,104.72,91,10606,-1.17741e+18,5.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,110.09,96,35270,6.79157e+18,0.0,96,120
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,139.58,94,178,-8.07012e+18,0.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,115.93,93,2521,-5.016e+18,27.23,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,130.88,95,338,2.76016e+18,14.99,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,136.22,96,1790,1.7888e+18,9.98,96,120
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,137.41,96,1790,1.7888e+18,9.98,96,120
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,144.94,91,10606,-1.17741e+18,5.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,139.17,98,105,-4.76323e+18,14.99,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,150.79,91,10606,-1.17741e+18,5.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,156.6,91,3459,7.2357e+18,0.0,24,48
No,5.40599e+18,2016-02-04T05:12:12.008Z,Yes,No,147.4,97,4513,6.22743e+17,30.77,144,240
No,-9.13164e+18,2016-02-04T05:05:48.637Z,No,No,90.7,98,3293,4.14351e+18,10.99,24,48
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,101.7,96,35270,6.79157e+18,0.0,96,120
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,93.13,96,1790,1.7888e+18,9.98,96,120
Yes,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,Yes,103.71,0,0,1.20714e+18,0.0,0,0
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,110.64,91,10606,-1.17741e+18,5.0,24,48
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,122.9,88,8452,-6.63969e+18,13.94,96,120
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,130.26,96,41420,9.01243e+18,7.0,24,48
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,115.08,97,4513,6.22743e+17,27.15,144,240
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,163.83,96,1327,8.64876e+18,0.0,24,48
No,-9.13164e+18,2016-02-04T05:05:48.637Z,Yes,No,421.53,95,5535,-8.85218e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,281.29,95,10182,7.10226e+18,0.0,96,120
Yes,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,274.33,95,4385,-2.57228e+18,11.27,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,298.97,95,4078,-1.78949e+18,0.0,48,72
No,5.76025e+18,2016-02-04T05:12:06.943Z,No,No,289.0,93,3182,7.60095e+18,10.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,288.86,100,384,4.98728e+18,13.28,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,No,No,304.09,94,105,-8.70403e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,No,No,315.99,84,161,-3.12915e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,320.79,100,4601,5.65722e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,332.75,94,178,-8.07012e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,338.23,67,6,6.89502e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,362.3,96,35270,6.79157e+18,0.0,144,240
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,370.38,91,3459,7.2357e+18,0.0,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,360.65,98,105,-4.76323e+18,14.99,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,361.4,95,338,2.76016e+18,14.99,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,370.01,96,1790,1.7888e+18,9.98,96,120
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,366.94,96,7090,-3.73508e+17,17.95,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,No,No,395.0,92,13,-3.84819e+18,5.54,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,393.32,93,2521,-5.016e+18,21.5,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,399.3,90,26,-7.5334e+18,27.7,24,48
No,5.76025e+18,2016-02-04T05:12:06.943Z,Yes,No,423.64,91,11930,-1.88814e+18,7.5,72,96
No,6.93267e+18,2016-02-04T05:05:50.809Z,No,No,31.84,98,3293,4.14351e+18,10.99,48,72
Yes,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,36.68,92,1500,5.47794e+18,6.16,72,96
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,34.19,96,1790,1.7888e+18,9.98,96,120
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,24.89,93,2521,-5.016e+18,22.19,24,48
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,41.77,92,1500,5.47794e+18,6.16,72,96
No,6.93267e+18,2016-02-04T05:05:50.809Z,No,No,35.44,87,2450,-1.92952e+18,15.64,144,240
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,50.0,96,41420,9.01243e+18,7.0,24,48
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,49.72,88,104,-6.9296e+18,9.02,96,120
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,64.3,95,5535,-8.85218e+18,0.0,24,48
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,56.02,88,104,-6.9296e+18,9.02,96,120
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,70.84,99,79,-1.86921e+18,0.0,24,48
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,93.2,96,1327,8.64876e+18,0.0,24,48
No,6.93267e+18,2016-02-04T05:05:50.809Z,Yes,No,89.86,92,51,8.99453e+18,16.4,144,240
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,Yes,74.72,0,0,1.20714e+18,0.0,672,1008
Yes,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,70.2,95,10182,7.10226e+18,5.17,96,120
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,89.83,95,4385,-2.57228e+18,11.35,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,106.98,95,4078,-1.78949e+18,0.0,48,72
No,3.84942e+18,2016-02-04T05:06:07.163Z,No,No,102.36,98,3293,4.14351e+18,10.99,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,No,No,113.99,84,161,-3.12915e+18,0.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,107.4,96,41420,9.01243e+18,7.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,101.04,88,8452,-6.63969e+18,13.94,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,116.12,95,5535,-8.85218e+18,0.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,102.88,100,384,4.98728e+18,13.36,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,117.14,91,3459,7.2357e+18,0.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,113.99,98,478,5.45208e+18,6.99,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,118.12,91,10606,-1.17741e+18,5.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,No,No,123.86,71,7,-5.20359e+18,0.0,48,72
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,111.49,96,7090,-3.73508e+17,12.95,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,126.02,100,4601,5.65722e+18,0.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,104.46,93,2521,-5.016e+18,21.94,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,117.1,96,1790,1.7888e+18,9.98,96,120
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,124.28,91,10606,-1.17741e+18,5.0,24,48
No,3.84942e+18,2016-02-04T05:06:07.163Z,Yes,No,126.5,91,10606,-1.17741e+18,5.0,24,48
Yes,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,885.18,95,4385,-2.57228e+18,17.31,24,48
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,920.91,95,4078,-1.78949e+18,0.0,48,72
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,998.92,96,35270,6.79157e+18,0.0,96,120
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1003.48,98,105,-4.76323e+18,14.99,24,48
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1022.34,95,338,2.76016e+18,14.99,24,48
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1161.13,91,3459,7.2357e+18,0.0,24,48
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1208.14,96,1790,1.7888e+18,9.98,96,120
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1335.94,91,10606,-1.17741e+18,5.0,24,48
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1344.16,91,10606,-1.17741e+18,5.0,24,48
No,1.07336e+18,2016-02-04T05:06:48.449Z,Yes,No,1423.27,82,28,3.36938e+18,59.48,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,No,No,197.96,98,3293,4.14351e+18,12.48,48,72
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,200.47,96,1790,1.7888e+18,9.98,96,120
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,185.25,93,2521,-5.016e+18,25.43,24,48
Yes,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,211.06,91,3459,7.2357e+18,0.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,211.67,96,35270,6.79157e+18,0.0,96,120
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,226.72,96,7090,-3.73508e+17,17.95,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,254.98,96,41420,9.01243e+18,8.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,No,No,262.98,99,79,-1.86921e+18,0.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,262.98,95,5535,-8.85218e+18,0.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,261.39,91,10606,-1.17741e+18,5.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,242.93,88,8452,-6.63969e+18,24.41,96,120
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,269.19,98,1446,1.16312e+18,0.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,Yes,No,267.48,97,4513,6.22743e+17,43.88,144,240
No,-2.53917e+18,2016-02-04T05:09:08.374Z,No,No,324.41,96,1327,8.64876e+18,0.0,24,48
No,-2.53917e+18,2016-02-04T05:09:08.374Z,No,No,427.76,0,0,2.98562e+18,62.44,72,96
No,-8.70409e+18,2016-02-04T05:06:28.039Z,No,No,190.85,98,3293,4.14351e+18,15.74,48,72
Yes,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,206.6,96,35270,6.79157e+18,0.0,96,120
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,182.41,93,2521,-5.016e+18,29.42,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,208.17,96,1790,1.7888e+18,9.98,96,120
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,228.23,91,10606,-1.17741e+18,5.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,228.41,96,41420,9.01243e+18,8.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,236.41,95,5535,-8.85218e+18,0.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,228.41,96,41420,9.01243e+18,13.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,239.45,91,10606,-1.17741e+18,5.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,216.71,88,8452,-6.63969e+18,36.38,96,120
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,254.53,96,1327,8.64876e+18,0.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,261.74,99,79,-1.86921e+18,0.0,24,48
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,235.59,97,4513,6.22743e+17,38.59,144,240
No,-8.70409e+18,2016-02-04T05:06:28.039Z,Yes,No,383.86,96,184,-5.51431e+18,50.11,96,120
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,25.25,95,4078,-1.78949e+18,0.0,48,72
Yes,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,25.35,96,35270,6.79157e+18,0.0,96,120
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,Yes,25.84,0,0,1.20714e+18,0.0,672,1008
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,25.32,91,10606,-1.17741e+18,5.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,25.46,91,10606,-1.17741e+18,5.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,20.72,96,1790,1.7888e+18,9.98,96,120
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,21.64,95,4385,-2.57228e+18,11.03,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,35.68,91,3459,7.2357e+18,0.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,37.1,88,8452,-6.63969e+18,8.55,96,120
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,37.9,96,41420,9.01243e+18,9.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,46.9,95,5535,-8.85218e+18,0.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,43.42,96,7090,-3.73508e+17,7.45,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,55.44,96,1327,8.64876e+18,0.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,40.5,97,4513,6.22743e+17,16.49,144,240
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,52.34,91,11930,-1.88814e+18,7.5,72,96
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,76.64,98,1446,1.16312e+18,0.0,24,48
No,-8.45727e+18,2016-02-04T05:12:17.072Z,Yes,No,84.87,50,2,-7.08413e+18,7.03,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,5.33,96,35270,6.79157e+18,0.0,96,120
Yes,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,Yes,5.42,0,0,1.20714e+18,0.0,0,0
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,5.95,100,4601,5.65722e+18,0.0,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,10.93,96,272,1.90689e+18,0.0,96,120
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,7.17,91,10606,-1.17741e+18,5.0,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,5.39,98,478,5.45208e+18,6.99,48,72
No,-2.86242e+18,2016-02-04T05:06:17.965Z,No,No,4.86,98,3293,4.14351e+18,7.99,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,13.17,95,369,7.17425e+18,0.0,96,120
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,8.45,95,10182,7.10226e+18,5.0,96,120
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,8.46,91,10606,-1.17741e+18,5.0,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,6.27,91,11930,-1.88814e+18,7.5,72,96
No,-2.86242e+18,2016-02-04T05:06:17.965Z,No,No,13.94,100,12,6.81645e+18,0.0,96,120
No,-2.86242e+18,2016-02-04T05:06:17.965Z,No,No,9.62,0,0,5.45431e+18,5.54,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,12.33,91,10606,-1.17741e+18,5.0,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,12.33,100,1,-1.20989e+18,5.54,72,96
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,12.6,100,2,-9.09739e+18,5.57,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,8.58,95,4385,-2.57228e+18,11.01,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,No,No,10.99,84,161,-3.12915e+18,8.99,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,5.46,95,338,2.76016e+18,14.99,24,48
No,-2.86242e+18,2016-02-04T05:06:17.965Z,Yes,No,10.63,96,1790,1.7888e+18,9.98,96,120
No,-8.45727e+18,2016-02-04T05:13:11.581Z,Yes,No,25.25,95,4078,-1.78949e+18,0.0,48,72
Yes,-8.45727e+18,2016-02-04T05:13:11.581Z,Yes,No,25.35,96,35270,6.79157e+18,0.0,96,120
